satisfaction_level,satisfaction_level_tuned,last_evaluation,last_evaluation_tuned,number_project,number_project_tuned,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.62,0.62,0.91,0.71,3,3,251,10,0,0,0,sales,medium
0.29,0.62,0.37,0.71,6,4,187,10,1,0,0,sales,high
0.87,0.62,0.48,0.71,5,5,170,3,0,0,0,sales,low
0.91,0.62,0.64,0.64,3,3,241,10,0,0,0,sales,medium
0.53,0.53,0.79,0.79,3,3,221,10,1,0,0,sales,medium
0.69,0.69,0.73,0.73,4,4,257,10,1,0,0,sales,medium
0.14,0.62,0.58,0.58,4,4,275,10,0,0,0,sales,medium
0.7,0.7,0.77,0.77,4,4,245,2,0,0,0,sales,low
0.77,0.77,0.75,0.75,6,4,246,6,0,0,0,sales,low
0.77,0.77,0.76,0.76,6,4,263,6,0,0,0,sales,low
0.76,0.76,0.99,0.71,3,3,133,4,0,0,0,sales,low
0.66,0.66,0.49,0.71,4,4,157,3,0,0,0,sales,low
0.5,0.5,0.95,0.71,3,3,198,4,0,0,0,accounting,low
0.57,0.57,0.9,0.71,5,5,145,3,0,0,0,accounting,low
0.97,0.62,0.62,0.62,6,4,118,2,0,0,0,accounting,low
0.26,0.62,0.99,0.71,5,5,184,5,0,0,0,hr,low
0.72,0.72,0.62,0.62,3,3,243,2,1,0,0,hr,low
0.83,0.83,0.93,0.71,3,3,247,2,0,0,0,hr,low
0.55,0.55,0.4,0.71,3,3,158,3,0,0,0,hr,low
0.77,0.77,0.74,0.74,5,5,243,2,0,0,0,technical,low
0.24,0.62,0.63,0.63,4,4,203,5,0,0,0,technical,low
0.8,0.8,0.96,0.71,3,3,161,3,0,0,0,technical,low
0.5,0.5,0.59,0.59,4,4,214,3,1,0,0,technical,low
0.66,0.66,0.59,0.59,4,4,179,3,0,0,0,technical,low
0.66,0.66,0.77,0.77,4,4,188,2,0,0,0,technical,low
0.66,0.66,0.81,0.81,3,3,174,3,0,0,0,technical,low
0.96,0.62,0.83,0.83,3,3,177,4,0,0,0,technical,low
0.75,0.75,0.94,0.71,5,5,194,4,0,0,0,technical,low
0.78,0.78,0.77,0.77,3,3,244,2,0,0,0,technical,medium
0.57,0.57,0.82,0.82,4,4,269,2,0,0,0,technical,medium
0.78,0.78,0.68,0.68,2,4,159,3,1,0,0,support,medium
0.57,0.57,0.88,0.71,4,4,140,2,0,0,0,support,medium
0.84,0.84,0.56,0.56,5,5,224,2,0,0,0,support,medium
0.23,0.62,0.94,0.71,5,5,242,4,0,0,0,support,medium
0.53,0.53,0.37,0.71,3,3,180,3,0,0,0,support,medium
0.82,0.82,0.71,0.71,3,3,150,3,0,0,0,support,medium
0.59,0.59,0.64,0.64,5,5,269,3,0,0,0,support,medium
0.5,0.5,0.52,0.71,2,4,178,2,0,0,0,support,medium
1,0.62,0.74,0.74,2,4,187,3,0,0,0,support,medium
0.94,0.62,0.61,0.61,3,3,140,2,0,0,0,support,medium
0.86,0.62,0.61,0.61,4,4,193,2,0,0,0,support,high
0.73,0.73,0.49,0.71,4,4,243,2,0,0,0,technical,low
0.49,0.49,0.94,0.71,3,3,144,3,1,0,0,technical,medium
0.79,0.79,0.73,0.73,2,4,147,2,0,0,0,technical,medium
0.83,0.83,0.5,0.71,6,4,165,3,0,0,0,management,medium
0.85,0.62,0.67,0.67,3,3,176,2,0,0,0,IT,medium
0.65,0.65,0.37,0.71,3,3,170,6,0,0,0,IT,low
0.94,0.62,0.65,0.65,4,4,213,2,1,0,0,IT,low
0.76,0.76,0.81,0.81,4,4,242,2,0,0,0,IT,low
0.77,0.77,0.54,0.71,4,4,139,3,1,0,0,IT,low
0.77,0.77,0.91,0.71,4,4,239,3,1,0,0,product_mng,low
0.59,0.59,0.64,0.64,5,5,123,2,0,0,0,product_mng,low
0.69,0.69,0.9,0.71,3,3,185,4,0,0,0,product_mng,low
0.51,0.51,0.85,0.85,4,4,186,2,0,0,0,product_mng,low
0.8,0.8,0.67,0.67,3,3,178,3,0,0,0,IT,low
0.98,0.62,0.7,0.7,3,3,153,10,0,0,0,management,high
0.69,0.69,0.72,0.72,4,4,185,10,1,0,0,management,high
0.14,0.62,0.76,0.76,4,4,142,10,0,0,0,management,high
0.95,0.62,0.9,0.71,4,4,221,10,1,0,0,management,high
0.53,0.53,0.61,0.61,3,3,148,10,0,0,0,management,high
0.64,0.64,0.52,0.71,5,5,258,10,1,0,0,management,high
0.51,0.51,0.73,0.73,4,4,229,3,0,0,0,sales,low
0.36,0.62,0.73,0.73,2,4,111,2,0,0,0,sales,low
0.62,0.62,0.97,0.71,2,4,271,3,0,0,0,sales,low
0.98,0.62,0.58,0.58,4,4,133,3,0,0,0,sales,low
0.53,0.53,0.7,0.7,4,4,223,3,0,0,0,sales,low
0.8,0.8,0.95,0.71,4,4,272,2,0,0,0,sales,low
0.73,0.73,0.77,0.77,3,3,233,3,0,0,0,sales,medium
0.82,0.82,0.8,0.8,3,3,162,3,0,0,0,sales,medium
0.62,0.62,0.75,0.75,5,5,165,4,0,0,0,sales,medium
0.87,0.62,0.48,0.71,5,5,242,3,0,0,0,sales,medium
0.43,0.43,0.65,0.65,4,4,124,2,0,0,0,sales,medium
0.57,0.57,0.6,0.6,2,4,163,3,0,0,0,sales,medium
0.91,0.62,0.77,0.77,3,3,144,3,0,0,0,sales,medium
0.75,0.75,0.59,0.59,5,5,149,4,0,0,0,sales,medium
0.76,0.76,0.8,0.8,5,5,217,2,0,0,0,sales,medium
0.85,0.62,0.49,0.71,4,4,139,2,0,0,0,sales,medium
0.56,0.56,0.67,0.67,3,3,270,2,0,0,0,sales,medium
0.86,0.62,0.84,0.84,3,3,177,3,0,0,0,sales,medium
0.21,0.62,0.43,0.71,5,5,175,2,1,0,0,sales,high
0.94,0.62,0.59,0.59,3,3,151,2,0,0,0,sales,low
0.98,0.62,0.74,0.74,3,3,185,3,0,0,0,sales,medium
0.42,0.42,0.45,0.71,3,3,227,3,0,0,0,sales,medium
0.98,0.62,0.89,0.71,4,4,218,2,0,0,0,sales,medium
1,0.62,0.93,0.71,5,5,167,3,0,0,0,sales,medium
0.95,0.62,0.52,0.71,3,3,183,2,1,0,0,sales,low
0.95,0.62,0.5,0.71,4,4,259,3,0,0,0,sales,low
0.68,0.68,0.53,0.71,3,3,138,2,1,0,0,sales,low
0.64,0.64,0.38,0.71,5,5,122,4,0,0,0,sales,low
0.24,0.62,0.62,0.62,6,4,225,6,0,0,0,sales,low
0.37,0.62,0.72,0.72,3,3,121,2,0,0,0,sales,low
0.67,0.67,0.4,0.71,4,4,274,3,0,0,0,sales,low
0.86,0.62,0.89,0.71,4,4,153,4,0,0,0,sales,low
0.43,0.43,0.38,0.71,3,3,119,2,0,0,0,sales,low
0.67,0.67,0.67,0.67,4,4,141,2,1,0,0,sales,low
0.92,0.62,0.6,0.6,4,4,161,3,0,0,0,IT,low
0.43,0.43,0.46,0.71,2,4,186,2,0,0,0,product_mng,low
0.52,0.52,0.8,0.8,3,3,252,4,0,0,0,product_mng,low
0.16,0.62,0.42,0.71,3,3,182,3,1,0,0,product_mng,low
0.49,0.49,0.6,0.6,4,4,264,2,1,0,0,product_mng,low
0.37,0.62,0.63,0.63,4,4,167,3,0,0,0,IT,low
0.98,0.62,0.68,0.68,5,5,171,3,0,0,0,management,high
0.33,0.62,0.97,0.71,5,5,130,4,0,0,0,management,high
0.14,0.62,0.79,0.79,5,5,271,4,0,0,0,management,high
0.54,0.54,0.79,0.79,5,5,249,3,1,0,0,management,high
0.63,0.63,0.48,0.71,4,4,180,4,0,0,0,management,high
0.55,0.55,0.69,0.69,4,4,220,3,1,0,0,management,high
0.84,0.84,0.53,0.71,3,3,210,4,1,0,0,marketing,medium
0.51,0.51,0.97,0.71,4,4,258,2,0,0,0,sales,medium
0.15,0.62,0.75,0.75,3,3,150,4,0,0,1,accounting,medium
0.97,0.62,0.79,0.79,5,5,259,3,0,0,1,support,medium
0.67,0.67,0.69,0.69,3,3,231,3,0,0,1,technical,medium
0.48,0.48,0.67,0.67,4,4,220,3,0,0,1,management,medium
0.69,0.69,0.58,0.58,4,4,149,3,0,0,1,marketing,medium
0.6,0.6,0.62,0.62,3,3,238,4,0,0,1,marketing,medium
0.82,0.82,0.71,0.71,2,4,209,5,0,0,1,marketing,medium
0.86,0.62,0.95,0.71,4,4,149,3,0,0,1,sales,medium
0.69,0.69,0.59,0.59,4,4,264,3,0,0,0,sales,medium
0.87,0.62,0.87,0.87,5,5,207,2,0,0,0,sales,high
0.17,0.62,0.78,0.78,3,3,239,6,0,0,0,sales,low
0.94,0.62,0.51,0.71,6,4,239,5,0,0,0,sales,medium
0.5,0.5,1,0.71,4,4,258,3,0,0,0,sales,medium
0.16,0.62,0.72,0.72,3,3,203,3,0,0,0,sales,medium
0.89,0.62,0.99,0.71,2,4,258,3,0,0,0,sales,medium
0.69,0.69,0.51,0.71,3,3,257,3,1,0,0,IT,low
0.5,0.5,0.51,0.71,5,5,134,3,0,0,0,product_mng,low
0.16,0.62,0.46,0.71,6,4,240,2,0,0,0,product_mng,low
0.75,0.75,0.99,0.71,2,4,237,5,1,0,0,product_mng,low
0.64,0.64,0.66,0.66,5,5,157,2,0,0,0,product_mng,low
0.78,0.78,0.43,0.71,4,4,275,3,0,0,0,IT,low
0.81,0.81,0.74,0.74,2,4,228,3,0,0,0,management,high
0.55,0.55,0.58,0.58,3,3,254,2,0,0,0,management,high
0.53,0.53,0.53,0.71,4,4,257,2,0,0,0,management,high
0.69,0.69,0.73,0.73,3,3,231,2,1,0,0,management,high
0.8,0.8,0.53,0.71,3,3,217,3,0,0,0,management,high
0.77,0.77,0.98,0.71,3,3,286,6,0,0,0,management,high
0.84,0.84,0.8,0.8,4,4,236,3,0,0,0,marketing,low
0.64,0.64,0.55,0.71,4,4,215,2,0,0,0,sales,low
0.78,0.78,0.57,0.57,4,4,157,3,0,0,0,accounting,low
0.67,0.67,0.7,0.7,3,3,149,3,0,0,0,support,low
0.81,0.81,0.77,0.77,3,3,221,2,0,0,0,technical,low
0.91,0.62,0.82,0.82,4,4,238,2,0,0,0,management,low
0.75,0.75,0.89,0.71,6,4,250,2,0,0,0,marketing,medium
0.78,0.78,0.96,0.71,3,3,202,4,1,0,0,marketing,medium
0.54,0.54,0.52,0.71,4,4,173,2,0,0,0,marketing,medium
0.77,0.77,0.71,0.71,5,5,250,3,1,0,0,sales,medium
0.89,0.62,0.63,0.63,4,4,270,3,1,0,0,sales,medium
0.16,0.62,0.98,0.71,3,3,232,5,0,0,0,sales,medium
0.77,0.77,0.99,0.71,4,4,260,3,0,0,0,sales,medium
0.69,0.69,0.48,0.71,5,5,232,4,0,0,0,sales,medium
0.61,0.61,0.81,0.81,4,4,134,3,0,0,0,sales,medium
0.59,0.59,0.81,0.81,4,4,189,3,0,0,0,sales,medium
0.58,0.58,0.8,0.8,4,4,113,3,0,0,0,IT,medium
0.88,0.62,0.67,0.67,5,5,264,3,0,0,0,product_mng,medium
0.51,0.51,0.63,0.63,5,5,260,2,0,0,0,product_mng,high
0.31,0.62,0.7,0.7,3,3,132,3,0,0,0,product_mng,low
0.52,0.52,0.52,0.71,4,4,168,3,0,0,0,product_mng,medium
0.57,0.57,0.46,0.71,3,3,186,3,1,0,0,IT,medium
0.5,0.5,0.77,0.77,3,3,267,2,0,0,0,management,high
0.74,0.74,0.63,0.63,3,3,180,3,0,0,0,management,high
0.74,0.74,0.77,0.77,3,3,211,3,0,0,0,management,high
0.82,0.82,0.51,0.71,2,4,268,2,0,0,0,management,high
0.74,0.74,0.71,0.71,3,3,206,3,0,0,0,management,high
0.2,0.62,0.59,0.59,6,4,113,3,0,0,0,management,high
0.63,0.63,0.48,0.71,4,4,179,3,0,0,0,marketing,low
0.19,0.62,0.8,0.8,6,4,157,6,1,0,0,sales,low
0.4,0.4,0.62,0.62,4,4,127,5,0,0,0,accounting,low
0.71,0.71,0.37,0.71,2,4,179,5,0,0,1,support,low
0.84,0.84,0.73,0.73,4,4,197,3,0,0,1,technical,low
0.59,0.59,0.84,0.84,4,4,251,4,1,0,1,management,low
0.57,0.57,0.85,0.85,4,4,250,3,1,0,1,marketing,low
0.81,0.81,0.61,0.61,2,4,176,5,0,0,1,marketing,low
0.8,0.8,0.7,0.7,4,4,246,3,0,0,1,marketing,low
0.49,0.49,0.66,0.66,3,3,155,3,0,0,1,sales,low
0.55,0.55,0.64,0.64,3,3,178,2,0,0,1,sales,low
0.68,0.68,0.4,0.71,3,3,213,5,1,0,1,sales,low
0.55,0.55,0.67,0.67,3,3,150,2,0,0,1,sales,low
0.59,0.59,0.62,0.62,3,3,166,2,0,0,0,sales,low
0.91,0.62,0.8,0.8,5,5,169,4,0,0,0,sales,low
0.48,0.48,0.9,0.71,4,4,208,3,0,0,0,sales,low
0.84,0.84,0.66,0.66,3,3,209,2,0,0,0,sales,low
0.73,0.73,0.54,0.71,4,4,167,3,0,0,0,IT,medium
0.28,0.62,0.59,0.59,6,4,281,3,0,0,0,product_mng,medium
0.77,0.77,0.65,0.65,3,3,156,4,0,0,0,product_mng,medium
0.67,0.67,0.65,0.65,3,3,265,3,0,0,0,product_mng,medium
0.5,0.5,0.53,0.71,3,3,142,3,1,0,0,product_mng,medium
0.32,0.62,0.47,0.71,3,3,143,4,0,0,0,IT,medium
0.57,0.57,0.78,0.78,3,3,134,3,0,0,0,RandD,medium
0.51,0.51,0.8,0.8,5,5,268,3,0,0,0,RandD,medium
0.61,0.61,0.6,0.6,3,3,255,2,0,0,0,RandD,medium
0.83,0.83,0.73,0.73,4,4,157,2,0,0,0,RandD,medium
0.87,0.62,0.97,0.71,5,5,151,3,0,0,0,RandD,medium
0.7,0.7,0.63,0.63,3,3,157,2,0,0,0,RandD,medium
0.78,0.78,0.65,0.65,3,3,139,3,0,0,0,marketing,high
0.71,0.71,0.53,0.71,4,4,196,2,1,0,0,sales,low
0.68,0.68,0.99,0.71,3,3,159,2,0,0,0,accounting,medium
0.75,0.75,0.53,0.71,4,4,224,4,1,0,0,support,medium
0.7,0.7,0.53,0.71,3,3,215,7,1,0,0,technical,medium
0.59,0.59,0.94,0.71,5,5,157,7,1,0,0,management,medium
0.64,0.64,0.87,0.87,4,4,157,7,0,0,0,marketing,low
0.61,0.61,0.88,0.71,5,5,146,7,1,0,0,marketing,low
0.77,0.77,0.49,0.71,2,4,286,7,0,0,0,marketing,low
0.51,0.51,0.64,0.64,3,3,203,3,0,0,0,sales,low
0.49,0.49,0.49,0.71,3,3,168,7,0,0,0,sales,low
0.77,0.77,0.75,0.75,3,3,170,7,0,0,0,sales,low
0.31,0.62,0.86,0.86,3,3,266,7,0,0,0,sales,low
0.54,0.54,0.76,0.76,3,3,183,3,0,0,0,sales,low
0.56,0.56,0.66,0.66,4,4,264,3,0,0,0,sales,low
0.65,0.65,0.77,0.77,4,4,205,3,0,0,0,sales,low
0.49,0.49,0.36,0.71,2,4,192,3,0,0,0,sales,low
0.82,0.82,0.79,0.79,3,3,176,3,0,0,0,technical,low
0.6,0.6,0.52,0.71,3,3,183,2,0,0,0,support,low
0.64,0.64,0.63,0.63,3,3,156,6,1,0,0,support,low
0.7,0.7,0.68,0.68,3,3,150,3,0,0,0,support,low
0.65,0.65,0.89,0.71,4,4,204,8,1,0,0,support,low
0.69,0.69,0.78,0.78,5,5,131,8,0,0,0,support,low
0.93,0.62,0.74,0.74,5,5,248,8,1,0,0,support,low
0.55,0.55,0.52,0.71,4,4,168,8,0,0,0,support,low
0.75,0.75,0.87,0.87,4,4,146,8,1,0,0,support,low
0.47,0.47,0.43,0.71,4,4,246,3,0,0,0,support,low
0.72,0.72,0.88,0.71,5,5,216,10,1,0,0,support,medium
0.59,0.59,0.92,0.71,3,3,203,10,0,0,0,support,medium
0.98,0.62,0.49,0.71,3,3,199,10,0,0,0,technical,medium
0.39,0.39,0.52,0.71,2,4,102,8,0,0,0,technical,medium
0.93,0.62,0.87,0.87,4,4,139,8,0,0,0,technical,medium
0.71,0.71,0.97,0.71,5,5,208,8,1,0,0,management,medium
0.49,0.49,0.54,0.71,4,4,215,4,0,0,0,IT,medium
0.63,0.63,0.93,0.71,4,4,233,3,0,0,0,IT,medium
0.45,0.45,0.64,0.64,3,3,169,10,0,0,0,IT,medium
0.77,0.77,0.64,0.64,3,3,190,10,1,0,0,IT,medium
0.77,0.77,0.63,0.63,4,4,236,7,0,0,0,IT,medium
0.5,0.5,0.92,0.71,4,4,266,7,0,0,0,product_mng,medium
0.45,0.45,0.42,0.71,4,4,156,7,0,0,0,product_mng,high
0.81,0.81,0.47,0.71,4,4,153,7,0,0,0,product_mng,low
0.83,0.83,0.67,0.67,3,3,175,3,0,0,0,product_mng,medium
0.47,0.47,0.76,0.76,6,4,174,10,0,0,0,IT,medium
0.25,0.62,0.89,0.71,4,4,154,10,0,0,0,management,high
0.89,0.62,0.55,0.71,5,5,251,10,0,0,0,management,high
0.97,0.62,0.57,0.57,3,3,164,10,0,0,0,management,high
0.6,0.6,0.65,0.65,2,4,225,10,0,0,0,management,high
0.67,0.67,0.72,0.72,2,4,134,10,0,0,0,management,high
0.89,0.62,0.77,0.77,3,3,144,3,0,0,0,management,high
0.6,0.6,0.91,0.71,5,5,211,3,0,0,0,sales,low
0.64,0.64,0.79,0.79,4,4,139,3,0,0,0,sales,low
0.57,0.57,0.66,0.66,3,3,268,3,0,0,0,sales,low
0.56,0.56,0.98,0.71,5,5,171,3,1,0,0,sales,low
0.6,0.6,0.9,0.71,4,4,260,2,0,0,0,sales,medium
0.17,0.62,0.66,0.66,6,4,224,3,0,0,0,sales,medium
0.74,0.74,0.49,0.71,4,4,233,3,0,0,0,sales,medium
0.44,0.44,0.41,0.71,3,3,125,7,0,0,0,sales,medium
0.51,0.51,0.89,0.71,4,4,233,7,0,0,0,sales,medium
0.86,0.62,0.57,0.57,3,3,162,7,0,0,0,sales,medium
0.96,0.62,0.48,0.71,4,4,198,7,0,0,0,sales,medium
0.87,0.62,0.82,0.82,4,4,198,7,0,0,0,sales,medium
0.58,0.58,0.79,0.79,3,3,243,3,1,0,0,sales,medium
0.24,0.62,0.56,0.56,4,4,281,7,0,0,0,sales,medium
0.42,0.42,0.8,0.8,4,4,259,7,1,0,0,sales,medium
0.65,0.65,0.94,0.71,4,4,184,7,0,0,0,sales,medium
0.73,0.73,0.92,0.71,6,4,189,3,1,0,0,sales,medium
0.63,0.63,0.6,0.6,4,4,258,3,0,0,0,sales,medium
0.95,0.62,0.48,0.71,4,4,225,3,0,0,0,sales,medium
0.52,0.52,0.83,0.83,5,5,145,3,0,0,0,sales,medium
0.96,0.62,0.55,0.71,3,3,164,3,0,0,0,sales,medium
0.66,0.66,0.51,0.71,4,4,254,2,0,0,0,sales,medium
0.98,0.62,0.44,0.71,4,4,154,6,1,0,0,sales,medium
0.56,0.56,0.79,0.79,5,5,248,3,0,0,0,sales,medium
0.97,0.62,0.54,0.71,3,3,154,8,1,0,0,sales,medium
0.72,0.72,0.92,0.71,3,3,242,8,0,0,0,sales,medium
0.74,0.74,0.78,0.78,4,4,194,8,0,0,0,sales,medium
0.2,0.62,0.6,0.6,5,5,261,8,0,0,0,sales,medium
0.73,0.73,0.56,0.56,3,3,245,8,0,0,0,sales,medium
0.76,0.76,0.79,0.79,3,3,247,3,0,0,0,sales,low
0.65,0.65,0.54,0.71,4,4,147,10,0,0,0,sales,low
0.66,0.66,0.5,0.71,3,3,139,10,1,0,0,sales,low
0.96,0.62,0.97,0.71,6,4,137,10,0,0,0,sales,low
0.57,0.57,0.55,0.71,4,4,177,8,0,0,0,sales,low
0.61,0.61,0.82,0.82,4,4,184,8,0,0,0,IT,low
0.57,0.57,0.69,0.69,3,3,212,8,0,0,0,product_mng,low
0.59,0.59,0.47,0.71,3,3,159,4,0,0,0,product_mng,low
0.92,0.62,0.68,0.68,4,4,178,3,0,0,0,product_mng,low
0.79,0.79,0.56,0.56,3,3,149,10,0,0,0,product_mng,low
0.95,0.62,0.66,0.66,4,4,223,10,0,0,0,IT,low
0.24,0.62,0.81,0.81,6,4,263,7,0,0,0,management,high
0.49,0.49,0.52,0.71,4,4,161,7,0,0,0,management,high
0.49,0.49,0.68,0.68,3,3,192,7,0,0,0,management,high
0.97,0.62,0.51,0.71,5,5,215,7,0,0,0,management,high
0.55,0.55,0.78,0.78,4,4,261,3,0,0,0,management,high
0.76,0.76,0.56,0.56,5,5,222,10,0,0,0,management,high
0.53,0.53,0.99,0.71,3,3,223,10,0,0,0,marketing,low
0.51,0.51,0.86,0.86,3,3,182,10,0,0,0,sales,low
0.57,0.57,0.93,0.71,2,4,204,10,0,0,0,accounting,low
0.58,0.58,0.91,0.71,3,3,195,10,0,0,0,support,low
0.6,0.6,0.98,0.71,4,4,146,10,0,0,0,technical,low
0.65,0.65,0.74,0.74,4,4,233,4,1,0,0,management,low
0.91,0.62,0.75,0.75,2,4,147,3,0,0,0,marketing,low
0.65,0.65,0.55,0.71,3,3,156,5,0,0,0,marketing,low
0.18,0.62,0.49,0.71,3,3,240,2,1,0,0,marketing,low
0.66,0.66,0.9,0.71,4,4,177,7,0,0,0,sales,low
0.78,0.78,0.8,0.8,3,3,135,7,0,0,0,sales,medium
0.82,0.82,0.65,0.65,5,5,178,7,1,0,0,sales,medium
0.54,0.54,0.64,0.64,3,3,190,7,0,0,0,sales,medium
0.95,0.62,0.84,0.84,3,3,240,7,0,0,0,sales,medium
0.65,0.65,0.85,0.85,4,4,172,3,0,0,0,sales,medium
0.83,0.83,0.55,0.71,3,3,271,7,0,0,0,sales,medium
0.15,0.62,0.6,0.6,5,5,188,7,0,0,0,sales,medium
0.59,0.59,0.59,0.59,4,4,197,7,0,0,0,IT,medium
0.99,0.62,0.94,0.71,5,5,151,3,0,0,0,product_mng,medium
0.76,0.76,0.72,0.72,3,3,263,3,0,0,0,product_mng,medium
0.64,0.64,0.67,0.67,2,4,223,3,0,0,0,product_mng,medium
0.95,0.62,0.75,0.75,4,4,151,3,0,0,0,product_mng,medium
0.53,0.53,0.66,0.66,3,3,191,3,0,0,0,IT,high
0.59,0.59,0.5,0.71,2,4,162,2,0,0,0,management,high
0.69,0.69,0.86,0.86,5,5,195,6,0,0,0,management,high
0.5,0.5,0.49,0.71,4,4,222,3,0,0,0,management,high
0.89,0.62,0.96,0.71,3,3,179,8,0,0,0,management,high
0.56,0.56,0.39,0.71,3,3,106,8,0,0,0,management,high
0.77,0.77,0.68,0.68,3,3,214,8,1,0,0,management,high
0.15,0.62,0.75,0.75,3,3,259,8,1,0,0,marketing,high
0.88,0.62,0.58,0.58,3,3,145,8,0,0,0,sales,low
0.89,0.62,0.86,0.86,4,4,153,3,0,0,0,accounting,low
0.65,0.65,0.52,0.71,2,4,117,10,1,0,0,support,low
0.58,0.58,0.99,0.71,3,3,207,10,0,0,0,technical,low
0.56,0.56,0.85,0.85,3,3,265,10,1,0,0,management,low
0.25,0.62,0.72,0.72,5,5,279,8,0,0,0,marketing,low
0.87,0.62,0.89,0.71,4,4,225,8,0,0,0,marketing,low
0.62,0.62,0.4,0.71,3,3,158,8,1,0,0,marketing,low
0.72,0.72,0.75,0.75,4,4,211,4,0,0,0,sales,medium
0.49,0.49,0.94,0.71,4,4,175,3,0,0,0,sales,medium
0.57,0.57,0.91,0.71,4,4,224,10,0,0,0,sales,medium
0.63,0.63,0.65,0.65,3,3,190,10,0,0,0,sales,medium
0.91,0.62,0.63,0.63,5,5,240,7,0,0,0,sales,medium
0.7,0.7,0.68,0.68,5,5,225,7,0,0,0,sales,medium
0.66,0.66,0.95,0.71,5,5,192,7,0,0,0,sales,medium
0.77,0.77,0.48,0.71,5,5,262,7,0,0,0,IT,medium
0.68,0.68,0.97,0.71,3,3,250,3,1,0,0,product_mng,medium
0.34,0.62,0.46,0.71,3,3,155,10,0,0,0,product_mng,medium
0.97,0.62,0.64,0.64,4,4,238,10,1,0,0,product_mng,medium
0.57,0.57,0.75,0.75,4,4,249,10,0,0,0,product_mng,medium
0.66,0.66,0.65,0.65,3,3,272,10,0,0,0,IT,medium
0.68,0.68,0.67,0.67,4,4,162,10,0,0,0,management,high
0.49,0.49,0.78,0.78,4,4,254,10,0,0,0,management,high
0.72,0.72,0.66,0.66,4,4,184,3,0,0,0,management,high
0.77,0.77,0.89,0.71,4,4,269,10,0,0,0,management,high
0.77,0.77,0.73,0.73,3,3,201,10,0,0,0,management,high
0.59,0.59,0.73,0.73,4,4,247,10,0,0,0,management,high
0.41,0.41,0.67,0.67,6,4,221,10,0,0,0,marketing,medium
0.94,0.62,0.64,0.64,5,5,247,10,0,0,0,sales,medium
0.91,0.62,0.61,0.61,4,4,135,10,0,0,0,accounting,medium
0.7,0.7,0.84,0.84,3,3,260,4,1,0,0,support,medium
0.51,0.51,0.52,0.71,3,3,188,3,0,0,0,technical,high
0.22,0.62,0.7,0.7,4,4,159,5,0,0,0,management,low
0.69,0.69,0.65,0.65,3,3,153,2,0,0,0,marketing,medium
0.2,0.62,0.68,0.68,5,5,167,7,0,0,0,marketing,medium
0.9,0.62,0.85,0.85,3,3,158,7,0,0,0,marketing,medium
0.76,0.76,0.85,0.85,3,3,180,7,0,0,0,sales,medium
0.88,0.62,0.51,0.71,3,3,211,7,0,0,0,sales,medium
0.31,0.62,0.63,0.63,4,4,104,7,1,0,0,sales,medium
0.17,0.62,0.66,0.66,6,4,174,3,0,0,0,sales,medium
0.91,0.62,0.77,0.77,3,3,195,7,0,0,0,sales,medium
0.97,0.62,0.38,0.71,5,5,211,7,1,0,0,sales,medium
0.61,0.61,0.77,0.77,5,5,232,7,0,0,0,sales,medium
0.74,0.74,0.67,0.67,5,5,216,3,0,0,0,sales,low
0.65,0.65,0.82,0.82,5,5,265,3,0,0,0,IT,low
0.87,0.62,0.73,0.73,5,5,184,3,0,0,0,product_mng,low
0.56,0.56,0.71,0.71,5,5,244,3,0,0,0,product_mng,low
0.78,0.78,0.69,0.69,4,4,202,3,0,0,0,product_mng,low
0.73,0.73,0.57,0.57,3,3,146,2,0,0,0,product_mng,low
0.66,0.66,0.78,0.78,4,4,161,6,0,0,0,IT,low
0.15,0.62,0.81,0.81,5,5,280,3,1,0,0,RandD,high
0.52,0.52,0.69,0.69,5,5,208,8,1,0,0,RandD,low
0.44,0.44,0.66,0.66,6,4,134,8,0,0,0,RandD,high
0.7,0.7,0.7,0.7,3,3,162,8,0,0,0,RandD,high
0.63,0.63,0.52,0.71,5,5,209,8,1,0,0,RandD,low
0.89,0.62,0.59,0.59,3,3,265,8,0,0,0,RandD,low
0.96,0.62,0.85,0.85,4,4,173,3,0,0,0,marketing,high
0.98,0.62,0.99,0.71,4,4,261,10,1,0,0,sales,low
0.62,0.62,0.82,0.82,3,3,204,10,0,0,0,accounting,medium
0.62,0.62,0.73,0.73,3,3,144,10,1,0,0,support,high
0.69,0.69,0.43,0.71,5,5,113,8,0,0,0,technical,medium
0.5,0.5,0.91,0.71,4,4,144,8,0,0,0,management,medium
0.71,0.71,0.93,0.71,5,5,140,8,0,0,0,marketing,medium
0.5,0.5,0.68,0.68,3,3,245,4,0,0,0,marketing,medium
0.93,0.62,0.6,0.6,3,3,188,3,0,0,0,marketing,high
0.95,0.62,0.77,0.77,5,5,199,10,1,0,0,sales,medium
0.17,0.62,0.61,0.61,6,4,154,10,1,0,0,sales,medium
0.92,0.62,0.68,0.68,4,4,138,7,0,0,0,sales,medium
0.64,0.64,0.48,0.71,3,3,147,7,0,0,0,sales,high
0.27,0.62,0.42,0.71,6,4,173,7,0,0,0,sales,medium
0.66,0.66,0.87,0.87,3,3,223,7,0,0,0,sales,high
0.59,0.59,0.69,0.69,3,3,200,3,0,0,0,sales,low
0.93,0.62,0.98,0.71,4,4,189,10,0,0,0,sales,medium
